regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date,americanArea
Nordrhein_Westfalen,120.0,,ONE_YEAR_FREE,,False,False,16,4.92,40.0,,1995.0,113357282,,gas,False,Nordrhein_Westfalen,False,5.0,765.0,,98.0,Münster,,,,no_information,,False,5,,48165,3.0,151.8,,,3,False,4,Münster,Hiltrup_Mitte,"Im Herzen von Hiltrup-Mitte liegt diese hochwertig ausgestattete Dachgeschoßwohnung mit großem Balkon in einem schicken Wohn-/Geschäftshaus. Die Wohnung wurde ca. 1995 neu errichtet und hat eine sehr gute Ausstattung wie z.B. Gaszentralheizung, Kunststofffenster mit Thermopaneverglasung, alles Parkettböden, helles Duschbad mit Waschmaschinenanschluß, Satellitenfernsehn, Küche und Bad weiße Bodenfliesen, großes Wohnzimmer mit Blick über Hiltrup, uvm.",,120.0,E,,,,Oct19,1054.8622
Nordrhein_Westfalen,120.0,floor_heating,ONE_YEAR_FREE,10.0,True,True,1,4.38,2.4,,2020.0,115336001,1.0,geothermal,False,Nordrhein_Westfalen,True,9.0,850.0,2,62.6,Münster,first_time_use,sophisticated,no,Hermann-Sudermann-Str.,Hermann-Sudermann-Str.,False,6,roof_storey,48155,2.0,,2.0,2.0,2,False,3,Münster,Mauritz_Ost,"Diese schicke, offen geschnittene 2 Zimmer-DG Wohnung befindet sich in einem exklusiven, energieeffizienten Neubau mit nur 5 Wohneinheiten. Sie überzeugt durch ihre klare Architektur, lichtdurchflutete Räume mit großen Fensterfronten sowie ausgesucht schöne Materialien. Die Wohnung vefügt über ein großzügiges Schlafzimmer mit einem Abstellschrank in Raumhöhe sowie ein modernes Tageslichtbad mit bodentiefer Dusche. Der Wohn-/Essbereich ist mit bodentiefen Fenstern und großen Dachflächenfenstern versehen, auf der nach Westen ausgerichteten Loggia kann man die Abendsonne und den Blick in umliegende Gärten genießen. Die Einbauküche ist Mieterseits zu stellen. Ebenfalls zu der Wohnung gehört ein abgetrennter Kellerraum, zudem stehen ein Wasch- und Trockenkeller zur Verfügung. Im Außenbereich werden mehrere überdachte Fahrradstellplätze und jeweils ein Außenstellplatz zu jeder Wohnung (50,00 €/Monat) erstellt. Die Reinigung der Flurbereiche, des Wasch- und Trockenkellers sowie die Pflege der gemeinschaftlichen Grünanlagen wird durch einen Hausmeisterservice übernommen.",- Gegensprechanlage mit Videokontrolle - Dreifachverglasung der Fenster - elektrisch betriebene Rollläden - Feinsteinfliesen und Parkettböden - Fußbodenheizung/Erdwärme - niedrige Heizkosten durch Kombination von Erdwärme und Photovoltaik,,,,,,Feb20,673.82014
Nordrhein_Westfalen,95.0,,ONE_YEAR_FREE,,False,False,2,5.71,40.0,,2003.0,99899406,1.0,gas,False,Nordrhein_Westfalen,False,6.0,912.0,,96.0,Münster,,,,no_information,,False,6,,48165,3.0,,1.0,,3,False,4,Münster,Hiltrup_West,"Hochwertig ausgestattete Wohnung im 1 Obergeschoß mit Südbalkon, Tiefgaragenstellplatz und Kellerraum in einem 2003 erbauten Mehrfamilienhaus. Baujahr 2003. Die Wohnung wird einzugsbereit übergeben. Ausstattung: z.B. Gaszentralheizung, Kunststofffenster, Rollläden, Granit-/Echtholzparkettböden, weißes Bad mit Wanne und Dusche, Gäste-WC, Holztüren, Kabelfernsehen, Türsprechanlage, uvm. Auflage: Nur EZP/Paar/Ehepaar mit max. 1 Kind, keine Tierhaltung.",,95.0,C,,,,May19,1033.3344
Nordrhein_Westfalen,200.0,central_heating,,,False,False,13,5.74,,,1902.0,111145346,,gas,True,Nordrhein_Westfalen,True,1.0,720.0,,90.0,Münster,well_kept,,,no_information,,False,5,roof_storey,48161,3.0,163.0,2.0,2.0,3,False,4,Münster,Roxel,"Die Wohnung befindet sich im zweiten Obergeschoss einer Jugendstilvilla von 1902 im Zentrum von Roxel. Die wunderschöne Altbauwohnung mit leichten Schrägen und teilweise freigelegten Holzbalken wurde mit hellen Dielenfußboden ausgelegt. In dem Flur befindet sich ein Einbauschrank und einen Abstellraum mit Fenster, welche genügend Stauraum aufweisen. Das Schlafzimmer liegt auf der linken Flurseite  und bietet genug Einrichtungsfläche. Das dritte Zimmer der Wohnung ist eher klein (ca. 5 m²) und eignet sich daher hervorragend als Büro. Alle Räume sind vom Flur aus gut zu erreichbar. Das Vollbad verfügt über ein Fenster, einen Waschmaschinenanschluss und ist weiß gefliest. Die Küche bietet genügend Platz für eine Sitzecke. Die derzeit in der Küche vorhandenen Einbauküche kann von den jetzigen Mietern übernommen werden. Ein Balkon ist leider nicht vorhanden. Die Farbgestaltung der Wände liegt in den Händen der Mieter. Bitte stellen Sie Ihre Anfragen per E-Mail mit Angaben zu Ihrer Person! Wohngemeinschaften und Haustiere sind leider nicht erwünscht.",- Holz-Dielenboden - Weißes Vollbad mit Fenster - Waschmaschinenanschluss - Einbauschrank im Flur - Abstellraum - Kellerraum - Kunststoffisolierverglasung Notwendige Unterlagen für den Vermieter: • Mieter-Selbstauskunft • letzten drei Gehaltsabrechnungen • Schufa- bzw. Solvenzauskunft • Nachweis Haftpflichtversicherung • Kopien der Personalausweise,,E,,,,May19,968.751
Nordrhein_Westfalen,300.0,central_heating,ONE_YEAR_FREE,,True,True,17,4.49,40.0,,2019.0,115695168,,gas,False,Nordrhein_Westfalen,True,9.0,1950.0,,172.0,Münster,first_time_use,sophisticated,,no_information,,True,8,maisonette,48143,4.0,99.0,3.0,,4,False,7,Münster,Domviertel,"Diese moderne Vierzimmer-Wohnung wurde in 2019  im Dachgeschoss (dritte Etage) eines Mehrfamilienhauses erstellt und erstreckt sich über zwei Ebenen. Der Aufzug des Hauses führt bis ins zweite Obergeschoss. Auf der ersten Ebene der Wohnung finden Sie das Wohn-/ Esszimmer mit Zugang zur  Dachloggia in Südwest-Ausrichtung. Die offene Küche können Sie nach Ihrem Geschmack einrichten und so einen zentralen Lebensmittelpunkt schaffen. Vom Eingangsbereich mit Wendeltreppe erreichen Sie das Gäste-WC mit Fenster, das Badezimmer mit Badewanne und Dusche und zwei Schlafräume. In der zweiten Ebene befinden sich die Galerie, ein Büro und der Hauswirtschaftsraum mit Waschmaschinenanschluss. Die gesamte Wohnung ist mit neuester Technik ausgerüstet, zudem besteht die Möglichkeit in jedem Raum eine Klimaanlage zu installieren. Der große Kellerraum bietet zusätzlichen Stauraum. Parkmöglichkeiten bietet das Parkhaus Stubengasse, das sich in unmittelbarer Nähe befindet. Die Wohnung ist fertig gestellt und kann nach Vereinbarung bezogen werden.",Neubauwohnung: - Hochwertiger Vinylboden - Feinsteinzeug-Fliesen - Gegensprechanlage mit Kamera - LAN-Anschlüsse in jedem Raum - Klimaanlagen-Anschlüsse in jedem Raum - Vollbad - Waschmaschinenanschluss - Hauswirtschaftsraum - Dachloggia Notwendige Unterlagen für den Vermieter: • Mieter-Selbstauskunft • Bürgschaft • Letzten drei Gehaltsabrechnungen • Schufa- bzw. Solvenzauskunft • Kopien der Personalausweise • Nachweis Haftpflichtversicherung,,C,,,,Feb20,1851.3908
Nordrhein_Westfalen,165.0,heat_pump,ONE_YEAR_FREE,,False,True,12,5.6,40.0,,2015.0,111274902,1.0,geothermal,True,Nordrhein_Westfalen,True,8.0,895.0,43,67.0,Münster,mint_condition,luxury,no,Mondstra&szlig;e,Mondstraße,False,6,roof_storey,48155,2.5,15.2,1.0,1.0,2,False,3,Münster,Mauritz_Ost,"Die 2,5-Zimmerwohnung mit 67 m² Wohnfläche, befindet sich in einem sehr exklusiven Zweifamilienhaus (KfW 55). Die Wohnung ist durchgängig mit hellen Fliesen in Sandsteinoptik sowie räumlich regulierbarer Fußbodenheizung ausgestattet. Eine massive Holztreppe führt in das ausgebaute, helle Dachstudio, welches als Arbeitsbereich oder für Gäste genutzt werden kann. Elektrische Rolläden und eine Lüftungsanlage bieten zudem einen hohen Wohnkomfort. Zur Wohnung gehört eine moderne, komplett ausgestattete Einbauküche mit hochwertigen Markengeräten. Das helle Tageslichtbad mit 'Walk-in-Dusche', Decken-Spots und beleuchteten Spiegel ist sehr hochwertig und ansprechend ausgestattet.","Bei diesem Mietobjekt handelt es sich um eine moderne Dachgeschosswohnung mit Balkon und ausgebautem Studio. Das edle Erscheinungsbild dieser Immobilie wird Sie begeistern. Ein lichtdurchfluteter Wohnbereich mit Zugang zum Balkon in Südwestausrichtung, lädt zum Verweilen ein. Der ausgebaute Spitzboden ist ideal als Medien- oder Wohlfühloase geeignet, ein hochwertiger Teppich bietet Ihnen hier einen zusätzlichen Wohlfühlfaktor. Die moderne und mit hochwertigen Geräten ausgestattete Küche ist hell und modern gestaltet. Ein geräumiges und lichtdurchflutetes Schlafzimmer mit angrenzendem Ankleideraum  und ein Tageslichtbad mit  bodentiefer Dusche runden dieses exklusive Mietobjekt ab. Anschlüsse für Kabel-TV, Internet/Telefon etc. sind in allen Wohnräumen vorhanden.",,,,,,May19,721.1813
Nordrhein_Westfalen,200.0,,ONE_YEAR_FREE,,False,True,8,5.07,40.0,,1980.0,113841241,1.0,,False,Nordrhein_Westfalen,False,3.0,750.0,,65.0,Münster,modernized,,,no_information,,False,5,apartment,48167,2.0,,1.0,2.0,2,False,3,Münster,Angelmodde,"Lichtdurchflutete 2-Zimmer-Wohnung nach Sanierung zum Erstbezug! Highlight dieser Wohnung ist die große, überdachte Loggia mit Süd-West-Ausrichtung. Genießen Sie hier den Blick in das Grün der Umgebung und die Ruhe. Das angrenzende Wohnzimmer bietet viel Platz und wird durch die große Fensterfläche mit viel Tageslicht versorgt. Ein Schlafzimmer, eine separate Küche, ein Tageslichtbad, ein Abstellraum und ein großzügiger Flur machen den perfekten Grundriss dieser Zweiraumwohnung aus. Schöner Parkettboden verleiht der ganzen Wohnung eine super gemütliche Atmosphäre.  Die Badmöbel werden mitvermietet, ebenso die Garderobe mit Spiegel im Flur. Die kompletten Lampen bleiben drin. Für den Einzug brauchen Sie also keine Bohrmaschiene :-). Eine moderne Küchenzeile wird noch eingebaut. Die Dusche erhält eine Duschkabine. Küche kann optional eingebaut werden, also je nach Bedarf und Absprache. Die Musterböbel werden ausgeräumt, können aber bei Interesse preiswert erworben werden. Zu der Wohnung gehören außerdem ein eigener Kellerraum sowie ein gemeinschaftlicher Fahrradkeller. Für den PKW ist ein Stellplatz im Innenhof vorhanden. Kommen Sie gern zur Besichtigung und senden Sie uns vorab eine vollständige Anfrage, vielen Dank. Der Energieausweis befindet sich in Vorbereitung.",,,,,,,Oct19,699.6535
Nordrhein_Westfalen,200.0,gas_heating,ONE_YEAR_FREE,,False,True,7,6.25,40.0,,1995.0,107299079,1.0,natural_gas_light,True,Nordrhein_Westfalen,False,5.0,875.0,,96.0,Münster,,,,no_information,,False,6,maisonette,48165,3.0,123.5,1.0,,3,False,4,Münster,Hiltrup_West,"Die hier angebotene Wohnung über 2 Ebenen liegt in einem Haus mit nur 2 Parteien. Das Haus wurde 1995 in massiver Bauweise und mit einem Satteldach sowie einer roten Klinkerfassade errichtet. Der Zustand ist sehr gepflegt, die Aufteilung klasse. Auf der ersten Ebene befindet sich neben dem großen Wohnzimmer und der Küche, die vom Vormieter übernommen werden kann, ein Bad und ein Schlafzimmer. Im Dachgeschoss stehen Ihnen dann ein weiteres Zimmer und ein zusätzliches Bad zur Verfügung. Auf beiden Ebenen befindet sich jeweils ein Abstellraum. Ein Kellerraum mit Waschmaschinenanschluss und ein PKW-Stellplatz komplettieren diese attraktive Wohnung.","Diese Wohnung besticht insbesondere durch einen gelungenen Grundriss. Die Böden sind auf der ersten Ebene ausgenommen im Schlafzimmer gefliest, im Dachgeschoss wird ein neuer Boden verlegt. Zugang zum Balkon erhalten Sie vom Wohnzimmer und der Küche. Das Badezimmer ist mit Fenster, Dusche und Wanne ausgestattet. Im Dachgeschoss befindet sich neben dem großzügigen Schlafzimmer ein zusätzliches Bad mit Fenster und Dusche. Ein Abstellraum bietet weiteren Stauraum.",,,,90.76,0.1915,Sep18,1033.3344
Nordrhein_Westfalen,130.0,,ONE_YEAR_FREE,,False,True,10,4.11,40.0,,2014.0,115590075,1.0,pellet_heating,False,Nordrhein_Westfalen,True,8.0,710.0,,64.0,Münster,mint_condition,,,no_information,,True,5,apartment,48157,2.0,58.6,1.0,2.0,2,False,3,Münster,Handorf,"Diese helle Wohnung befindet sich im 1. Obergeschoss eines Hauses mit insgesamt 7 Parteien im Herzen von Münster-Handorf. Die Fensterfronten von Wohnraum und Schlafzimmer sind in Richtung Südwesten ausgerichtet. Zu der Wohnung gehört ein großzügiger Balkon. Das Haus wurde im Jahr 2014 nach dem KfW 70 Standard errichtet und hochwertig ausgestattet. Die Wohnungen sind mit kontrollierten Wohnraumlüftungen ausgestattet. Es wurde auf eine möglichst barrierearme Ausstattung geachtet, so befindet sich unter anderem ein Aufzug im Haus. Mit der Wohnung wird obligatorisch ein Stellplatz vermietet, der sich hinter dem Haus befindet. Die Einbauküche und die Außenmarkise müssten vom Vormieter übernommen werden. VB 2.000,00 € Nach Absprache ist auch ein früherer Einzugstermin möglich.","Balkon, Keller, Fahrstuhl, Duschbad, Gäste-WC, Barrierefrei, Fliesen",70.0,,,,,Feb20,688.8896
Nordrhein_Westfalen,116.74,,ONE_YEAR_FREE,,False,False,4,5.79,40.0,,1974.0,115663025,,,False,Nordrhein_Westfalen,False,3.0,279.0,15,23.0,Münster,well_kept,,,Killingstra&szlig;e,Killingstraße,False,1,other,48159,1.0,139.1,,2.0,1,False,1,Münster,Kinderhaus_West,"Das Zimmer befindet sich in einer Wohnung im 7. Obergeschoss eines gepflegten Mehrfamilienhauses, welches über insgesamt 9 Etagen inkl. Personenaufzug verfügt. Zu jeder Wohnung gehört ein separater Kellerraum ein Fahrradkeller mit ausreichend Platz für das beliebteste Transportmittel der Münsteraner ist ebenfalls vorhanden. Es handelt sich hier um eine hochwertig renovierte 3-Zimmer Wohnung. CAMPUSGLUECK bietet Ihnen ein Rundum-Sorglos-Paket: Nebenkosten wie Strom und sogar Internet sind bereits in der Betriebskostenpauschale enthalten. Lediglich die Heiz-, Kalt- und Warmwasserkosten sind als Vorauszahlung zu leisten.","Das WG-Zimmer ist mit PVC in Laminat-Optik ausgestattet und sofort bezugsfertig. Das Zimmer wird unmöbliert vermietet und kann somit von den Studenten individuell gestaltet werden. Darüber hinaus ist jede Wohnung mit einer neuen, modernen Einbauküche (Musterbeispiel siehe Foto) sowie einer Waschmaschine für den gemeinschaftlichen Gebrauch ausgestattet. Die einzelnen WG-Zimmer sind abschließbar und durch großzügig bemessene Flure für die gemeinsame Nutzung voneinander getrennt. Die Wohnung verfügt über einen Abstellraum mit viel Staufläche. Dem unkomplizierten Start ins Studentenleben steht also nichts mehr im Wege.",,E,,,,Feb20,247.56969999999998
Nordrhein_Westfalen,150.0,electric_heating,ONE_YEAR_FREE,,False,True,17,4.37,40.0,,1973.0,114880615,1.0,electricity,False,Nordrhein_Westfalen,True,3.0,770.0,22,104.0,Münster,modernized,,,Middelfeld,Middelfeld,False,5,apartment,48157,3.0,90.0,1.0,,3,False,5,Münster,Handorf,"Die angebotene Mietwohnung mit einer Wohnfläche von ca. 104 m² liegt im ersten Obergeschoss eines gepflegten Mehrfamilienhauses in ruhiger Lage von Münster-Handorf. Nach dem Betreten der Wohneinheit gelangt man von der Diele aus sowohl in den großzügigen Wohn-/Essbereich, in die beiden Schlafräume, die Küche, das Badezimmer als auch in das Gäste-WC. Über das Wohnzimmer ist der großzügige Balkon zu erreichen. Zur Mietwohnung gehören des Weiteren zwei Kellerräume, die zu Lagerzwecken genutzt werden können, als auch eine Garage.","Die Wohnung befindet sich in einem guten Allgemeinzustand, da sie vor zwei Jahren vollständig renoviert worden ist. Hierbei wurden sämtliche Bodenbeläge erneuert und das Badezimmer und das Gäste-WC sind neu installiert worden. Das Badezimmer verfügt sowohl über eine Badewanne als auch über eine Dusche und mit einem Anschluss für eine Waschmaschine ausgestattet. In der Diele ist ein Einbauschrank installiert, dieser bietet reichlich Stauraum für die Unterbringung von diversen Vorräten und Haushaltsgegenständen.",,NO_INFORMATION,2017.0,,,Feb20,1119.4456
Nordrhein_Westfalen,,district_heating,ONE_YEAR_FREE,,False,False,25,4.0,10.0,,2014.0,93657802,1.0,district_heating,False,Nordrhein_Westfalen,False,8.0,1380.0,6a,162.0,Münster,mint_condition,sophisticated,,Aloysia-Delsen-Weg,Aloysia-Delsen-Weg,False,7,other,48161,6.0,,,3.0,5,False,7,Münster,Roxel,"Rufen Sie uns gerne einfach an oder schicken Sie uns ein Email. Wir machen gerne einen kurzfristigen Termin zur Besichtigung. Tel. 02554 407 Email: r.luelff@googlemail.com Beschreibung: Modernes Energieeffizienzhaus  mit Garten ab 01.12.2018. Bei dem Objekt handelt es sich um ein modernes Wohnhaus in Münster-Roxel (Nähe zu Uni-Kliniken) in einem kleinen Wohngebiet. Ihr gesamtes Grundstück und der Garten sind mit Bepflanzungen und Abtrennungen umgeben. Es handelt sich um KFW Energie-Effizienzhäuser 70 inkl. zusätzlichem Solardach, so dass die Nebenkosten entsprechend kalkulierbar und niedrig sind. Eine Fußbodenheizung trägt zu angenehmen Raumklima im Winter bei. Dreifachverglasung sorgt zusätzlich für Schall- und Wärmedämmung. Autos können im Carport eingestellt werden. Für in der Fahrradstadt Münster nicht weg zu denkende Fahrräder gibt es neben dem Carport abschließbare Abstellräume. Die Häuser tragen große und bodentiefe Fenster zu einer hellen und freundlichen Atmosphäre bei. Bei den Häuser-Fassaden, den Türen, Fenstern, den Außenanlagen sowie im gesamten Innenbereich wurden moderne, zeitlose und sehr gute Materialien (z. B. Parkett und Fliesen) verwendet. Weitere Daten: Wohnfläche 162 qm. Nebennutzfläche 25 qm, 3 Etagen, 6 Zimmer, Küche, Bad, WC, Abstellräume, Terasse mit großzügigem Garten, Terasse, uvm. Preis 1.380,-- Euro Kaltmiete für das Energiesparhaus plus 40 € für Carport und Abstellräume.","Nach Betreten Ihrer Wohnung befinden Sie sich in einer geräumigen Diele. Sie kommen von hier aus in den Wohn- und Essbereich (Wohn- und Esszimmer sowie Küche). Bodentiefe Fenster erzeugen ein helles freundliches Ambiente mit Blick in den eigenen Garten. Weitere Räume wie das Gäste-WC, ein Wirtschaftsraum und ein Abstellraum befinden sich im Erdgeschoss. In allen Räumen sind hochwertige Bodenmaterialien (Fliesen und Parkett). Durch das Wohnzimmer gelangen Sie auf die Terrasse, die zu gemütlichen Grillabenden und ausgedehnten Sonnenbädern einlädt. Die Bepflanzung im Garten schützt ideal vor Blicken durch Passanten. Im 1. Obergeschoss befinden sich ein großes Licht-durchflutetes Badezimmer sowie 3 Schlafzimmer. Auch hier ist es hell, freundlich und modern. Das Badezimmer ist modern gefliest und ausgestattet. Satelliten-TV-Anschlüsse sind vorhanden. Sparen Sie teure Kabel-Gebühren. Im nächsten Geschoss befindet sich ein Studio mit bodentiefen Fenstern und übergroßen Velux-Dachfenstern sowie ein weiterer Raum zur individuellen Gestaltung. Hier lässt es sich leben, wohnen und abschalten.",,,,90.76,0.1915,Sep18,1743.7518
Nordrhein_Westfalen,90.86,central_heating,ONE_YEAR_FREE,,False,False,3,1.45,40.0,,1974.0,89860937,,natural_gas_light,True,Nordrhein_Westfalen,True,3.0,248.64,19,20.38,Münster,fully_renovated,normal,negotiable,Killingstra&szlig;e,Killingstraße,True,1,apartment,48159,1.0,,7.0,7.0,1,False,1,Münster,Kinderhaus_West,"Das Zimmer befindet sich in einer Wohnung im 7. Obergeschoss eines gepflegten Mehrfamilienhauses, welches über insgesamt 7 Etagen inkl. Personenaufzug verfügt. Zu jeder Wohnung gehört ein separater Kellerraum; ein Fahrradkeller mit ausreichend Platz für das beliebteste Transportmittel der Münsteraner ist ebenfalls vorhanden. Es handelt sich hier um eine hochwertig renovierte 3-Zimmer Wohnung. CAMPUSGLUECK bietet Ihnen ein Rundum-Sorglos-Paket: Nebenkosten wie Strom und sogar Internet sind bereits in der Betriebskostenpauschale enthalten. Lediglich die Heiz-, Kalt- und Warmwasserkosten sind als Vorauszahlung zu leisten. Die Mindestmietdauer beträgt 6 Monate.","Das Zimmer wird unmöbliert vermietet und kann somit von den Studenten individuell gestaltet werden. Darüber hinaus ist jede Wohnung mit einer neuen, modernen Einbauküche (Musterbeispiel siehe Foto) sowie einer Waschmaschine für den gemeinschaftlichen Gebrauch ausgestattet. Die einzelnen WG-Zimmer sind abschließbar und durch großzügig bemessene Flure für die gemeinsame Nutzung voneinander getrennt. Die Wohnung verfügt über einen Abstellraum mit viel Staufläche. Dem unkomplizierten Start ins Studentenleben steht also nichts mehr im Wege.",20.38,,,,,Oct19,219.368282
Nordrhein_Westfalen,85.0,self_contained_central_heating,ONE_YEAR_FREE,10.0,False,True,11,1.43,2.4,,1998.0,48829730,1.0,gas,False,Nordrhein_Westfalen,True,5.0,560.0,18,76.0,Münster,well_kept,sophisticated,no,Feldstiege,Feldstiege,True,4,maisonette,48161,2.0,125.0,1.0,2.0,2,False,3,Münster,Nienberge,"Diese hochwertige, moderne und helle 2 Zimmer Maisonettewohnung mit offener Küche, Bad, 1 Loggia und Gäste WC befindet sich ortsnah im Stadtteil Münster-Nienberge, im 1.OG eines Appartement Hauses. Ideal für Single's/Paare","Hochwertig, modern geschnittene und lichtdurchflutete Wohnung in Massivbauweise. - mit dem Aufzug erreichen Sie barrierrefrei die Wohnetage - offener Wohn-Essbereich - SüdostLoggia - alle Räume hell gefliest - alle Fenster mit Rollläden - gehobene Elektroausstattung, Telefon- und SAT-TV    Dosen in allen Räumen (keine Zusatzkosten durch Kabel TV) - Tür Gegensprechanlage mit E-Öffner - zus. eigener Wasch- und Trockenraum auf gleicher Etage mit eigenem Stromanschluss auch für z.B. Kühltruhe - grosser Spitzboden in der Wohnung als Abstellraum - abgeschl. Unterstellmöglichkeit für Fahrräder - PKW Stellplatz kostenlos inkl.",,D,,,,May19,818.0563999999999
Nordrhein_Westfalen,300.0,central_heating,ONE_YEAR_FREE,,False,True,11,5.63,40.0,,1978.0,106484124,1.0,oil,False,Nordrhein_Westfalen,True,3.0,1015.0,,115.0,Münster,,,no,no_information,,False,7,ground_floor,48157,4.0,85.7,,,4,True,5,Münster,Gelmer_Dyckburg,"Eine großzügige und sanierte Erdgeschosswohnung mit Terrasse und Garten muss kein Traum bleiben. Bei dieser wunderschönen Vier-Zimmer-Wohnung im Drei-Parteien-Haus werden Sie fündig! Die Wohnung verfügt über eine üppige Wohnfläche von ca. 115 m². Vom Eingangsbereich aus erreichen Sie über den links abgehenden Flur das Gästezimmer, das Arbeitszimmer, das Schlafzimmer sowie das Tageslichtbad. Das Badezimmer verfügt sowohl über eine Badewanne als auch über eine Dusche. Ebenso haben Sie hier die Anschlussmöglichkeit für eine Waschmaschine, die jedoch alternativ in dem separaten Waschkeller des Hauses untergebracht werden kann. Direkt vor Kopf des Eingangsbereichs liegt das Gäste-WC. Rechts abgehend befindet sich die Küche mit Zugang zum Essbereich. Die Küche verfügt sogar über einen Abluftanschluss für Ihre Dunstanzugshaube. Sowohl über den Essbereich als auch über den Flur erreichen Sie das Highlight der Wohnung - das lichtdurchflutete und großzügige Wohnzimmer. Über eine Schiebetür können Sie die Süd-West-Terrasse betreten. Abgerundet wird das Angebot durch ein eigenes Kellerabteil zu Lagerzwecken sowie einen eigenen PKW-Stellplatz direkt vor dem Haus. Der Stellplatz ist für 20,00 € monatlich mit anzumieten. Die Gesamtmiete beläuft sich somit auf 1.135,00 € zzgl. 300,00 € Heiz- und Nebenkosten. An dieser Stelle weisen wir darauf hin, dass die Nebenkosten über eine Pauschale abgerechnet werden. Die Heizkosten hingegen werden nach Verbrauch sowie anteilig nach Wohnfläche abgerechnet. Das Angebot richtet sich maximal an ein berufstätiges Paar mit einem Kind oder an ein berentetes Paar. Die Bewohneranzahl ist somit auf drei Personen begrenzt. Die Mietzahlung durch die Stadt Münster ist leider nicht möglich.","Die Wohnung wurde vollständig und sehr aufwendig saniert. Die neuen Fenster besitzen eine Dreifach-Verglasung, Sicherheitsbeschläge und sind darüber hinaus abschließbar. Aus energetischer Sicht wurde ferner eine Innendämmung an den Wänden angebracht. Der Parkettboden des Wohnzimmers wurde aufgearbeitet. Die Küche und das Badezimmer sind mit hellen großen Fliesen  und das Gäste-WC mit dunklen Fliesen ausgelegt. Der Eingangsbereich und die Schlafräume besitzen einen hellen Laminatboden, der wiederum im Sockelbereich des Flurs mit hellen Fliesen abgesetzt wurde, um ein optisches Highlight zu schaffen. Auch hinsichtlich der Elektrik wurde nicht gespart: so verfügt allein die Küche über zwölf Steckdosen. Auch die übrigen Räume wissen mit zahlreichen Steckdosen und jeweils mit einem TV-Satelliten-Anschluss zu punkten. Ebenso wurden alle Fenster mit elektrischen Rollläden ausgestattet, die bequem von den jeweiligen Raumeingängen zu bedienen sind. Ausgenommen der Küche und der drei Schlafzimmer wurden alle Räume mit Deckenspots ausgestattet. Die Terrasse hat sowohl eine Außensteckdose als auch ein Außenlicht. Weitere schöne und praktische Details sind die elektrischen Entlüfter, die beiden Spiegelschränke und Einbauschränke im Bad und im Gäste-WC sowie die Dusche mit zwei verschiedenen Duschbrausen. Die Wände wurden glatt verputzt sowie gestrichen und sind daher nicht tapeziert, um eine noch edlere Optik herzustellen.",,,2018.0,90.76,0.1915,Sep18,1237.8485
Nordrhein_Westfalen,230.0,central_heating,ONE_YEAR_FREE,,False,True,11,4.4,40.0,,2018.0,115266946,1.0,pellet_heating,True,Nordrhein_Westfalen,True,9.0,1025.0,92,87.0,Münster,mint_condition,sophisticated,negotiable,Mondstra&szlig;e,Mondstraße,True,7,terraced_flat,48155,3.0,110.0,0.0,2.0,3,True,4,Münster,Mauritz_Ost,"Die hier angebotene, schöne Dreizimmerwohnung liegt in einem stilvollen Neubau-Mehrfamilienhaus in bevorzugter Lage von Münster im Stadtteil St.Mauritz. Ein moderner Grundriss mit offenem Wohn- /Essbereich und Küche sowie zwei Schlafzimmern bietet Platz für den anspruchsvollen Single, ein Paar oder sogar eine kleine Familie mit einem Kind. Das hochwertige Tageslicht-Badezimmer verfügt sowohl über eine Dusche, als auch über eine Badewanne und ist mit Fußbodenheizung und zusätzlichem Handtuchwärmekörper versehen. Zudem ist hier ein Waschmaschinenanschluss, der jedoch nicht genutzt werden muss, da es im Waschkeller einen weiteren Waschmaschinenstellplatz zu dieser Wohnung gibt. Highlight ist sicherlich die großzügige Terrasse im Westgarten, welche zur alleinigen Nutzung bestimmt ist und wo sich in der Abendsonne anstrengende Tage entspannt ausklingen lassen. Die Wohnung ist mit einer hochwertigen Einbauküche versehen, für die ein Abschlag i.H.v. 1.500 € bezahlt werden soll.","- Eichenparkettboden - elektrische Rollläden - bodentiefe Fenster für viel Tageslicht - Westterrasse mit Gartenzugang - großzügiges Bad mit Wanne, Dusche sowie Fußbodenheizung und Handtuchwärmekörper - Tiefgaragenstellplatz - Kellerraum",,D,,,,Feb20,936.4593
